id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status
T0000296,U00410,M00082,D00007,IP00107,3942.49,2024-04-18T21:56:25.581792,Approved
T0000297,U00243,M00021,D00254,IP00575,9199.78,2024-03-19T21:56:25.581799,Approved
T0000298,U00344,M00039,D00237,IP00560,10091.67,2024-06-24T21:56:25.581807,Approved
T0000299,U00293,M00050,D00167,IP00169,12487.8,2024-09-28T21:56:25.581814,Approved
T0000300,U00949,M00065,D00143,IP00943,8730.98,2024-04-09T21:56:25.581823,Approved
T0000301,U00025,M00053,D00282,IP00555,4870.5,2023-12-31T21:56:25.581831,Approved
T0000302,U00764,M00048,D00289,IP00388,13778.34,2024-06-28T21:56:25.581838,Approved
T0000303,U00645,M00060,D00219,IP00145,362.58,2024-04-06T21:56:25.581846,Declined
T0000304,U00771,M00064,D00045,IP00270,15236.2,2024-07-01T21:56:25.581853,Approved
T0000305,U00595,M00051,D00342,IP00179,12488.12,2024-09-15T21:56:25.581860,Declined
T0000306,U00344,M00049,D00097,IP00058,2374.67,2024-03-28T21:56:25.581867,Approved
T0000307,U00411,M00086,D00006,IP00254,19691.02,2023-12-01T21:56:25.581877,Approved
T0000308,U00716,M00058,D00404,IP00960,17236.48,2024-01-27T21:56:25.581884,Approved
T0000309,U00921,M00034,D00249,IP00934,3129.32,2024-05-26T21:56:25.581892,Approved
T0000310,U00364,M00041,D00417,IP00036,2876.3,2024-02-01T21:56:25.581899,Approved
T0000311,U00630,M00088,D00315,IP00805,7266.0,2024-06-07T21:56:25.581921,Approved
T0000312,U00805,M00028,D00354,IP00277,18453.82,2024-07-28T21:56:25.581929,Approved
T0000313,U00117,M00022,D00473,IP00428,15523.11,2024-05-20T21:56:25.581937,Approved
T0000314,U00684,M00089,D00399,IP00625,2350.27,2024-09-01T21:56:25.581945,Approved
T0000315,U00941,M00054,D00025,IP00286,3708.68,2024-05-25T21:56:25.581952,Declined
T0000316,U00358,M00058,D00409,IP00137,18638.5,2023-10-17T21:56:25.581960,Approved
T0000317,U00702,M00097,D00328,IP00768,19084.27,2024-07-26T21:56:25.581967,Approved
T0000318,U00968,M00010,D00098,IP00250,3585.17,2024-03-26T21:56:25.581975,Declined
T0000319,U00378,M00073,D00440,IP00296,14799.59,2024-06-24T21:56:25.581982,Declined
T0000320,U00691,M00068,D00491,IP00919,17369.46,2024-08-16T21:56:25.581989,Approved
T0000321,U00306,M00060,D00496,IP00323,4852.77,2024-01-30T21:56:25.581999,Declined
T0000322,U00916,M00068,D00029,IP00072,16876.01,2024-03-25T21:56:25.582006,Approved
T0000323,U00127,M00025,D00218,IP00312,9464.65,2023-11-29T21:56:25.582014,Approved
T0000324,U00553,M00086,D00313,IP00801,15849.29,2024-02-15T21:56:25.582021,Approved
T0000325,U00409,M00018,D00043,IP00788,11404.94,2024-03-09T21:56:25.582028,Approved
T0000326,U00446,M00031,D00119,IP00701,839.53,2023-11-17T21:56:25.582036,Approved
T0000327,U00553,M00067,D00219,IP00175,12207.13,2024-02-02T21:56:25.582045,Approved
T0000328,U00588,M00042,D00074,IP00061,18069.73,2024-03-12T21:56:25.582053,Approved
T0000329,U00360,M00057,D00484,IP00073,7245.57,2024-02-13T21:56:25.582061,Declined
T0000330,U00151,M00085,D00439,IP00189,3340.51,2024-04-03T21:56:25.582068,Approved
T0000331,U00560,M00059,D00381,IP00106,2411.19,2024-04-22T21:56:25.582076,Approved
T0000332,U00128,M00087,D00142,IP00897,9294.87,2024-04-05T21:56:25.582086,Approved
T0000333,U00258,M00061,D00359,IP00320,5871.45,2024-09-29T21:56:25.582093,Declined
T0000334,U00046,M00061,D00274,IP00747,4380.06,2024-08-18T21:56:25.582101,Declined
T0000335,U00206,M00059,D00341,IP00610,6507.85,2024-07-21T21:56:25.582109,Declined
T0000336,U00094,M00043,D00066,IP00414,12638.67,2024-05-31T21:56:25.582116,Approved
T0000337,U00235,M00031,D00069,IP00257,10943.54,2024-08-29T21:56:25.582126,Declined
T0000338,U00533,M00077,D00328,IP00415,5665.76,2024-01-31T21:56:25.582134,Approved
T0000339,U00317,M00089,D00147,IP00564,11243.2,2024-08-28T21:56:25.582141,Approved
T0000340,U00341,M00029,D00472,IP00914,2831.25,2023-11-03T21:56:25.582148,Approved
T0000341,U00330,M00014,D00306,IP00318,219.53,2024-08-13T21:56:25.582156,Approved
T0000342,U00403,M00014,D00285,IP00047,1298.94,2024-05-25T21:56:25.582165,Approved
T0000343,U00166,M00072,D00240,IP00346,17585.2,2023-11-15T21:56:25.582173,Approved
T0000344,U00681,M00070,D00446,IP00982,3390.19,2024-03-02T21:56:25.582180,Declined
T0000345,U00389,M00054,D00140,IP00583,5329.59,2024-05-20T21:56:25.582187,Approved
T0000346,U00296,M00030,D00288,IP00683,19538.29,2024-07-18T21:56:25.582197,Approved
T0000347,U00982,M00067,D00152,IP00966,14877.62,2024-02-10T21:56:25.582204,Approved
T0000348,U00917,M00011,D00037,IP00856,9714.82,2024-03-20T21:56:25.582212,Approved
T0000349,U00115,M00099,D00005,IP00044,17631.15,2023-12-24T21:56:25.582219,Approved
T0000350,U00236,M00037,D00098,IP00287,8583.22,2023-10-06T21:56:25.582227,Approved
T0000351,U00667,M00007,D00479,IP00755,1538.16,2024-06-01T21:56:25.582234,Flagged
T0000352,U00487,M00002,D00315,IP00955,11686.71,2024-02-11T21:56:25.582242,Approved
T0000353,U00954,M00096,D00462,IP00571,4105.16,2024-04-13T21:56:25.582250,Approved
T0000354,U00269,M00066,D00329,IP00112,10735.41,2023-11-23T21:56:25.582259,Approved
T0000355,U00056,M00089,D00195,IP00328,9481.55,2024-06-30T21:56:25.582267,Approved
T0000356,U00654,M00081,D00151,IP00735,5486.08,2024-05-18T21:56:25.582274,Approved
T0000357,U00495,M00055,D00426,IP00436,16268.34,2024-08-20T21:56:25.582282,Approved
T0000358,U00369,M00091,D00233,IP00968,1793.99,2024-02-22T21:56:25.582289,Approved
T0000359,U00271,M00068,D00231,IP00884,11482.66,2023-10-04T21:56:25.582296,Approved
T0000360,U00655,M00027,D00479,IP00754,10439.68,2024-08-04T21:56:25.582304,Approved
T0000361,U00168,M00059,D00248,IP00862,11756.6,2024-08-05T21:56:25.582311,Approved
T0000362,U00123,M00044,D00459,IP00821,2724.09,2024-07-11T21:56:25.582318,Approved
T0000363,U00262,M00017,D00342,IP00172,7806.37,2024-08-11T21:56:25.582326,Approved
T0000364,U00240,M00055,D00101,IP00853,10315.05,2024-01-26T21:56:25.582335,Approved
T0000365,U00874,M00060,D00112,IP00161,16356.42,2024-09-30T21:56:25.582343,Approved
T0000366,U00523,M00089,D00451,IP00234,12421.66,2024-09-09T21:56:25.582352,Approved
T0000367,U00977,M00070,D00098,IP00843,6756.02,2024-01-29T21:56:25.582360,Approved
T0000368,U00340,M00083,D00491,IP00472,9461.55,2023-11-23T21:56:25.582367,Declined
T0000369,U00452,M00045,D00119,IP00492,5590.19,2024-01-28T21:56:25.582375,Declined
T0000370,U00964,M00085,D00034,IP00360,2701.99,2024-10-02T21:56:25.582382,Approved
T0000371,U00708,M00057,D00260,IP00218,6593.05,2024-02-26T21:56:25.582389,Approved
T0000372,U00252,M00068,D00391,IP00165,3871.53,2024-04-14T21:56:25.582397,Approved
T0000373,U00216,M00065,D00382,IP00456,19872.15,2024-08-25T21:56:25.582404,Approved
T0000374,U00208,M00015,D00038,IP00878,13213.79,2024-08-05T21:56:25.582414,Approved
T0000375,U00203,M00026,D00285,IP00284,9345.02,2024-05-19T21:56:25.582421,Declined
T0000376,U00019,M00000,D00376,IP00192,488.82,2023-12-04T21:56:25.582429,Declined
T0000377,U00256,M00010,D00243,IP00032,2911.48,2023-11-03T21:56:25.582436,Approved
T0000378,U00541,M00029,D00187,IP00459,7384.66,2024-02-15T21:56:25.582444,Approved
T0000379,U00291,M00060,D00295,IP00754,11200.86,2024-02-01T21:56:25.582451,Declined
T0000380,U00936,M00017,D00084,IP00092,14166.48,2024-02-24T21:56:25.582458,Declined
T0000381,U00780,M00096,D00238,IP00150,3627.94,2024-06-17T21:56:25.582466,Approved
T0000382,U00529,M00017,D00467,IP00959,1288.02,2024-07-04T21:56:25.582474,Approved
T0000383,U00044,M00052,D00223,IP00312,9284.84,2023-10-06T21:56:25.582481,Approved
T0000384,U00800,M00068,D00177,IP00632,5250.26,2024-06-05T21:56:25.582488,Approved
T0000385,U00826,M00071,D00181,IP00159,4222.5,2024-08-28T21:56:25.582500,Approved
T0000386,U00854,M00032,D00052,IP00197,13835.04,2024-03-01T21:56:25.582508,Approved
T0000387,U00920,M00057,D00003,IP00944,8937.22,2023-11-18T21:56:25.582515,Flagged
T0000388,U00006,M00027,D00176,IP00132,11512.26,2024-02-03T21:56:25.582525,Approved
T0000389,U00564,M00057,D00041,IP00204,2043.58,2024-03-16T21:56:25.582532,Approved
T0000390,U00560,M00054,D00199,IP00489,16492.89,2023-11-24T21:56:25.582540,Approved
T0000391,U00948,M00033,D00352,IP00033,8856.5,2023-10-24T21:56:25.582547,Approved
T0000392,U00186,M00062,D00432,IP00746,7939.7,2024-04-22T21:56:25.582555,Approved
T0000393,U00510,M00032,D00408,IP00405,10412.47,2024-01-05T21:56:25.582562,Flagged
T0000394,U00907,M00083,D00033,IP00329,12361.2,2024-08-01T21:56:25.582569,Approved
T0000395,U00458,M00000,D00412,IP00682,13420.7,2024-09-22T21:56:25.582577,Approved
T0000396,U00352,M00056,D00103,IP00123,11195.43,2024-05-23T21:56:25.582588,Approved
T0000397,U00590,M00023,D00046,IP00856,10081.88,2024-08-27T21:56:25.582595,Approved
T0000398,U00205,M00067,D00309,IP00177,15780.99,2024-08-08T21:56:25.582603,Approved
T0000399,U00694,M00030,D00471,IP00993,9204.7,2024-02-20T21:56:25.582613,Approved
T0000400,U00796,M00059,D00250,IP00009,17200.91,2024-08-06T21:56:25.582621,Flagged
T0000401,U00172,M00003,D00464,IP00040,9308.32,2023-11-27T21:56:25.582629,Declined
T0000402,U00670,M00085,D00385,IP00817,16619.9,2024-04-11T21:56:25.582637,Approved
T0000403,U00876,M00095,D00096,IP00050,14241.48,2024-09-08T21:56:25.582644,Approved
T0000404,U00339,M00087,D00270,IP00956,15335.62,2024-09-11T21:56:25.582652,Approved
T0000405,U00877,M00025,D00286,IP00795,11417.78,2024-08-31T21:56:25.582661,Declined
T0000406,U00249,M00021,D00005,IP00067,17684.28,2024-03-19T21:56:25.582671,Approved
T0000407,U00416,M00026,D00433,IP00210,19913.9,2024-04-13T21:56:25.582679,Approved
T0000408,U00856,M00094,D00098,IP00593,3194.09,2024-09-24T21:56:25.582686,Approved
T0000409,U00576,M00089,D00091,IP00699,17062.71,2024-06-09T21:56:25.582693,Approved
T0000410,U00558,M00055,D00378,IP00750,9450.74,2024-09-01T21:56:25.582701,Declined
T0000411,U00479,M00085,D00194,IP00743,10417.34,2024-08-16T21:56:25.582708,Approved
T0000412,U00150,M00025,D00010,IP00959,6480.85,2024-08-28T21:56:25.582716,Approved
T0000413,U00270,M00016,D00212,IP00927,12910.86,2024-09-12T21:56:25.582723,Approved
T0000414,U00784,M00074,D00170,IP00072,4.91,2023-12-26T21:56:25.582730,Approved
T0000415,U00378,M00031,D00305,IP00206,9441.67,2023-12-30T21:56:25.582738,Approved
T0000416,U00723,M00065,D00149,IP00255,5598.98,2024-06-03T21:56:25.582745,Approved
T0000417,U00911,M00041,D00493,IP00061,19791.27,2023-10-17T21:56:25.582755,Approved
T0000418,U00346,M00000,D00007,IP00290,16649.87,2024-03-09T21:56:25.582762,Declined
T0000419,U00791,M00024,D00251,IP00428,16157.93,2024-03-29T21:56:25.582770,Declined
T0000420,U00540,M00090,D00178,IP00979,9640.01,2024-10-01T21:56:25.582777,Approved
T0000421,U00290,M00043,D00046,IP00217,19495.46,2023-10-20T21:56:25.582785,Approved
T0000422,U00581,M00031,D00395,IP00367,2886.75,2024-03-24T21:56:25.582793,Declined
T0000423,U00161,M00025,D00461,IP00591,7545.37,2024-09-03T21:56:25.582800,Approved
T0000424,U00931,M00048,D00029,IP00829,17477.62,2023-11-22T21:56:25.582809,Approved
T0000425,U00036,M00063,D00247,IP00879,18426.38,2023-11-24T21:56:25.582817,Declined
T0000426,U00760,M00087,D00417,IP00428,265.54,2024-01-21T21:56:25.582824,Approved
T0000427,U00466,M00005,D00012,IP00391,666.48,2024-09-07T21:56:25.582834,Approved
T0000428,U00186,M00029,D00233,IP00676,17463.42,2023-10-21T21:56:25.582842,Approved
T0000429,U00498,M00006,D00360,IP00006,17770.78,2024-04-05T21:56:25.582849,Approved
T0000430,U00196,M00062,D00190,IP00466,17598.94,2024-06-03T21:56:25.582856,Declined
T0000431,U00126,M00018,D00111,IP00962,12933.59,2024-01-01T21:56:25.582864,Declined
T0000432,U00736,M00016,D00470,IP00240,10132.82,2024-05-09T21:56:25.582871,Declined
T0000433,U00524,M00063,D00001,IP00990,7436.37,2024-01-04T21:56:25.582878,Approved
T0000434,U00829,M00042,D00271,IP00496,7940.71,2024-01-08T21:56:25.582886,Approved
T0000435,U00054,M00028,D00350,IP00773,7164.97,2024-06-30T21:56:25.582894,Approved
T0000436,U00121,M00039,D00454,IP00199,16158.87,2023-10-19T21:56:25.582901,Approved
T0000437,U00407,M00008,D00258,IP00098,16799.7,2023-10-09T21:56:25.582909,Approved
T0000438,U00149,M00041,D00377,IP00664,8499.3,2024-04-18T21:56:25.582917,Declined
T0000439,U00076,M00085,D00000,IP00034,14958.81,2024-04-29T21:56:25.582932,Approved
T0000440,U00063,M00099,D00215,IP00908,16048.73,2024-03-12T21:56:25.582942,Approved
T0000441,U00815,M00075,D00233,IP00014,15774.43,2024-08-17T21:56:25.582953,Approved
T0000442,U00758,M00002,D00135,IP00754,17063.03,2024-08-14T21:56:25.582969,Declined
T0000443,U00646,M00069,D00368,IP00864,17454.07,2023-10-31T21:56:25.582984,Approved
T0000444,U00658,M00080,D00333,IP00929,3010.82,2023-10-16T21:56:25.582999,Approved
T0000445,U00841,M00081,D00341,IP00632,14651.38,2024-01-16T21:56:25.583010,Approved
T0000446,U00713,M00090,D00207,IP00618,10800.99,2024-01-29T21:56:25.583022,Approved
T0000447,U00232,M00036,D00154,IP00495,3456.95,2024-09-15T21:56:25.583034,Approved
T0000448,U00040,M00090,D00140,IP00459,14880.97,2024-08-13T21:56:25.583046,Approved
T0000449,U00307,M00034,D00288,IP00192,9472.79,2024-09-10T21:56:25.583063,Declined
T0000450,U00224,M00039,D00120,IP00442,4914.5,2023-11-08T21:56:25.583070,Approved
T0000451,U00366,M00074,D00400,IP00393,4530.66,2024-05-06T21:56:25.583078,Flagged
T0000452,U00926,M00006,D00200,IP00575,19550.17,2024-02-01T21:56:25.583086,Approved
T0000453,U00925,M00044,D00058,IP00198,17986.18,2024-03-09T21:56:25.583094,Approved
T0000454,U00629,M00006,D00327,IP00420,6104.6,2024-05-01T21:56:25.583101,Approved
T0000455,U00421,M00053,D00104,IP00976,9111.31,2024-01-09T21:56:25.583109,Approved
T0000456,U00451,M00078,D00427,IP00167,12471.8,2024-03-30T21:56:25.583116,Approved
T0000457,U00187,M00017,D00042,IP00417,12499.26,2024-01-10T21:56:25.583144,Declined
T0000458,U00533,M00060,D00425,IP00357,14141.08,2024-07-12T21:56:25.583152,Approved
T0000459,U00465,M00075,D00060,IP00211,5957.96,2024-09-10T21:56:25.583162,Declined
T0000460,U00036,M00043,D00109,IP00103,11914.68,2023-12-10T21:56:25.583170,Approved
T0000461,U00594,M00007,D00032,IP00335,18003.1,2024-06-07T21:56:25.583177,Declined
T0000462,U00371,M00041,D00284,IP00509,15844.67,2023-11-02T21:56:25.583185,Approved
T0000463,U00337,M00064,D00139,IP00049,16463.43,2023-11-13T21:56:25.583194,Approved
T0000464,U00956,M00000,D00395,IP00338,2374.84,2024-06-03T21:56:25.583202,Approved
T0000465,U00395,M00032,D00197,IP00842,18735.87,2024-01-05T21:56:25.583209,Approved
T0000466,U00338,M00068,D00278,IP00884,4149.71,2024-07-05T21:56:25.583216,Declined
T0000467,U00510,M00093,D00001,IP00303,14092.34,2024-07-16T21:56:25.583224,Approved
T0000468,U00865,M00055,D00335,IP00830,14912.29,2024-05-14T21:56:25.583231,Approved
T0000469,U00056,M00006,D00459,IP00410,7557.35,2023-11-02T21:56:25.583238,Approved
T0000470,U00899,M00026,D00433,IP00652,4160.24,2023-11-28T21:56:25.583248,Approved
T0000471,U00534,M00075,D00410,IP00106,753.65,2024-06-19T21:56:25.583255,Approved
T0000472,U00817,M00089,D00499,IP00037,4397.16,2023-10-08T21:56:25.583262,Approved
T0000473,U00330,M00056,D00438,IP00946,993.33,2024-06-05T21:56:25.583270,Approved
T0000474,U00598,M00096,D00271,IP00769,5090.38,2024-08-30T21:56:25.583277,Approved
T0000475,U00398,M00073,D00337,IP00783,792.47,2024-09-22T21:56:25.583285,Declined
T0000476,U00199,M00086,D00123,IP00892,7718.76,2024-02-25T21:56:25.583292,Approved
T0000477,U00354,M00020,D00282,IP00581,5358.97,2024-01-15T21:56:25.583299,Declined
T0000478,U00989,M00013,D00491,IP00634,18525.46,2023-12-02T21:56:25.583307,Approved
T0000479,U00822,M00035,D00239,IP00746,14540.78,2024-07-07T21:56:25.583314,Approved
T0000480,U00149,M00020,D00161,IP00666,18694.84,2024-02-29T21:56:25.583321,Approved
T0000481,U00796,M00078,D00102,IP00384,4952.68,2024-06-18T21:56:25.583331,Approved
T0000482,U00386,M00095,D00301,IP00995,9124.47,2024-09-27T21:56:25.583338,Approved
T0000483,U00328,M00074,D00046,IP00551,2719.51,2024-05-20T21:56:25.583348,Declined
T0000484,U00136,M00095,D00185,IP00011,14966.4,2024-01-14T21:56:25.583356,Approved
T0000485,U00626,M00074,D00118,IP00124,6514.42,2024-06-12T21:56:25.583363,Approved
T0000486,U00833,M00018,D00176,IP00999,19331.74,2023-10-26T21:56:25.583371,Approved
T0000487,U00918,M00056,D00098,IP00351,8446.36,2024-04-14T21:56:25.583378,Approved
T0000488,U00112,M00012,D00122,IP00898,18449.14,2024-03-15T21:56:25.583385,Declined
T0000489,U00316,M00046,D00319,IP00047,10360.85,2024-03-30T21:56:25.583393,Approved
T0000490,U00377,M00090,D00296,IP00540,10684.47,2024-04-06T21:56:25.583401,Approved
T0000491,U00017,M00035,D00057,IP00266,1683.1,2024-04-04T21:56:25.583414,Approved
T0000492,U00687,M00032,D00395,IP00171,2329.68,2024-02-20T21:56:25.583422,Approved
T0000493,U00524,M00090,D00296,IP00310,14174.35,2023-12-01T21:56:25.583429,Approved
T0000494,U00401,M00098,D00498,IP00448,11618.61,2023-12-29T21:56:25.583437,Approved
T0000495,U00931,M00098,D00207,IP00617,5111.32,2024-07-31T21:56:25.583444,Approved
T0000496,U00494,M00043,D00063,IP00936,16386.53,2024-01-05T21:56:25.583451,Declined
T0000497,U00295,M00058,D00436,IP00099,4927.54,2024-08-09T21:56:25.583459,Approved
T0000498,U00122,M00073,D00126,IP00614,6412.57,2024-05-11T21:56:25.583466,Approved
T0000499,U00031,M00014,D00315,IP00426,6245.91,2024-02-09T21:56:25.583473,Approved
T0000500,U00407,M00026,D00105,IP00044,2102.52,2024-03-03T21:56:25.583481,Declined
T0000501,U00338,M00024,D00225,IP00094,15685.27,2024-07-19T21:56:25.583488,Flagged
T0000502,U00738,M00063,D00256,IP00400,7465.51,2024-07-16T21:56:25.583499,Approved
T0000503,U00995,M00047,D00202,IP00592,7305.84,2024-03-17T21:56:25.583507,Approved
T0000504,U00219,M00007,D00460,IP00144,12325.58,2024-04-13T21:56:25.583514,Declined
T0000505,U00179,M00068,D00265,IP00875,8308.82,2024-01-22T21:56:25.583522,Approved
T0000506,U00350,M00035,D00051,IP00834,5157.44,2024-09-12T21:56:25.583529,Declined
T0000507,U00530,M00086,D00224,IP00504,547.31,2024-05-27T21:56:25.583537,Declined
T0000508,U00130,M00068,D00361,IP00845,5344.62,2024-03-09T21:56:25.583544,Approved
T0000509,U00251,M00007,D00452,IP00277,18973.36,2024-08-29T21:56:25.583552,Approved
T0000510,U00463,M00018,D00133,IP00400,2493.55,2024-03-11T21:56:25.583559,Approved
T0000511,U00318,M00081,D00462,IP00840,6531.76,2024-09-21T21:56:25.583566,Approved
T0000512,U00998,M00030,D00181,IP00737,3052.23,2023-10-24T21:56:25.583576,Approved
T0000513,U00040,M00053,D00277,IP00109,8536.83,2024-04-02T21:56:25.583583,Approved
T0000514,U00645,M00069,D00326,IP00372,15772.05,2024-01-17T21:56:25.583590,Approved
T0000515,U00588,M00037,D00244,IP00418,16936.5,2024-02-19T21:56:25.583598,Approved
T0000516,U00500,M00009,D00061,IP00033,9747.59,2024-03-23T21:56:25.583605,Approved
T0000517,U00716,M00053,D00031,IP00640,19212.29,2024-09-23T21:56:25.583613,Approved
T0000518,U00565,M00010,D00151,IP00994,4494.57,2024-06-17T21:56:25.583620,Approved
T0000519,U00274,M00098,D00329,IP00736,18335.41,2024-09-05T21:56:25.583627,Approved
T0000520,U00134,M00005,D00333,IP00688,2810.09,2024-04-11T21:56:25.583634,Declined
T0000521,U00127,M00034,D00132,IP00422,10889.05,2024-06-26T21:56:25.583642,Declined
T0000522,U00934,M00044,D00475,IP00188,971.72,2024-02-07T21:56:25.583652,Flagged
T0000523,U00389,M00048,D00384,IP00217,14898.2,2023-10-08T21:56:25.583659,Approved
T0000524,U00259,M00098,D00000,IP00812,330.13,2024-01-26T21:56:25.583672,Approved
T0000525,U00382,M00020,D00009,IP00686,14456.47,2024-01-19T21:56:25.583680,Approved
T0000526,U00440,M00092,D00046,IP00050,6034.11,2023-10-05T21:56:25.583687,Approved
T0000527,U00177,M00080,D00299,IP00246,16575.64,2024-02-16T21:56:25.583695,Approved
T0000528,U00769,M00082,D00196,IP00698,17081.95,2024-06-22T21:56:25.583702,Approved
T0000529,U00612,M00005,D00055,IP00918,1774.8,2024-09-01T21:56:25.583709,Declined
T0000530,U00186,M00047,D00415,IP00636,6907.74,2024-04-18T21:56:25.583717,Approved
T0000531,U00619,M00048,D00494,IP00108,11751.64,2024-01-20T21:56:25.583724,Declined
T0000532,U00752,M00006,D00205,IP00404,9257.05,2023-12-11T21:56:25.583731,Approved
T0000533,U00696,M00028,D00131,IP00726,1713.05,2024-08-19T21:56:25.583739,Approved
T0000534,U00200,M00000,D00021,IP00002,10424.84,2023-11-20T21:56:25.583748,Approved
T0000535,U00325,M00010,D00026,IP00604,14188.68,2024-02-19T21:56:25.583756,Approved
T0000536,U00016,M00052,D00352,IP00292,4312.83,2023-11-25T21:56:25.583763,Approved
T0000537,U00221,M00000,D00417,IP00767,1549.23,2024-04-21T21:56:25.583771,Approved
T0000538,U00660,M00026,D00292,IP00669,1967.41,2024-06-02T21:56:25.583779,Approved
T0000539,U00264,M00096,D00430,IP00953,4313.98,2024-09-27T21:56:25.583786,Approved
