id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status,label
T0000253,U00569,M00033,D00199,IP00089,5725.16,2023-10-07T11:47:43.391633,Approved,FinancialRisk
T0000254,U00224,M00024,D00098,IP00612,4456.49,2024-02-28T11:47:43.391642,Approved,FinancialRisk
T0000255,U00591,M00007,D00270,IP00340,12278.07,2024-06-23T11:47:43.391649,Approved,FinancialRisk
T0000256,U00839,M00093,D00390,IP00576,404.95,2024-04-04T11:47:43.391656,Approved,FinancialRisk
T0000257,U00436,M00063,D00215,IP00943,109.78,2023-11-18T11:47:43.391667,Declined,FinancialRisk
T0000258,U00900,M00034,D00182,IP00844,17852.74,2024-09-04T11:47:43.391674,Approved,FinancialRisk
T0000259,U00843,M00010,D00457,IP00423,208.42,2024-03-11T11:47:43.391684,Approved,FinancialRisk
T0000260,U00331,M00091,D00180,IP00167,3370.82,2023-10-15T11:47:43.391692,Approved,FinancialRisk
T0000261,U00070,M00090,D00108,IP00880,9452.75,2023-12-09T11:47:43.391699,Approved,FinancialRisk
T0000262,U00793,M00077,D00256,IP00984,13575.61,2023-12-09T11:47:43.391707,Approved,FinancialRisk
T0000263,U00596,M00069,D00309,IP00557,12151.34,2023-11-15T11:47:43.391715,Declined,FinancialRisk
T0000264,U00038,M00005,D00478,IP00504,2600.17,2024-04-08T11:47:43.391722,Approved,FinancialRisk
T0000265,U00958,M00070,D00099,IP00356,9248.56,2024-05-15T11:47:43.391729,Approved,FinancialRisk
T0000266,U00782,M00045,D00211,IP00105,19131.9,2024-09-19T11:47:43.391737,Approved,FinancialRisk
T0000267,U00497,M00016,D00270,IP00333,15219.69,2024-07-31T11:47:43.391747,Approved,FinancialRisk
T0000268,U00071,M00000,D00221,IP00495,5504.15,2024-03-08T11:47:43.391757,Approved,FinancialRisk
T0000269,U00128,M00007,D00485,IP00061,17438.95,2024-01-12T11:47:43.391766,Approved,FinancialRisk
T0000270,U00420,M00046,D00165,IP00964,16648.25,2024-04-03T11:47:43.391773,Flagged,FinancialRisk
T0000271,U00715,M00053,D00233,IP00897,4065.29,2024-07-03T11:47:43.391781,Approved,FinancialRisk
T0000272,U00463,M00083,D00401,IP00785,11032.42,2024-04-23T11:47:43.391788,Approved,FinancialRisk
T0000273,U00559,M00067,D00471,IP00084,9882.83,2023-12-02T11:47:43.391796,Approved,FinancialRisk
T0000274,U00392,M00042,D00467,IP00907,16311.8,2024-03-03T11:47:43.391804,Approved,FinancialRisk
T0000275,U00702,M00027,D00442,IP00042,17187.24,2023-11-10T11:47:43.391811,Approved,FinancialRisk
T0000276,U00799,M00077,D00397,IP00072,8906.04,2024-04-19T11:47:43.391819,Approved,FinancialRisk
T0000277,U00467,M00088,D00214,IP00966,4118.97,2024-08-04T11:47:43.391826,Approved,FinancialRisk
T0000278,U00608,M00038,D00446,IP00230,6144.45,2024-01-07T11:47:43.391836,Flagged,FinancialRisk
T0000279,U00185,M00007,D00372,IP00545,13119.9,2023-12-18T11:47:43.391843,Approved,FinancialRisk
T0000280,U00113,M00088,D00330,IP00543,2292.39,2023-11-26T11:47:43.391850,Approved,FinancialRisk
T0000281,U00677,M00080,D00391,IP00530,3192.29,2024-04-29T11:47:43.391858,Approved,FinancialRisk
T0000282,U00998,M00047,D00403,IP00679,6328.02,2024-01-24T11:47:43.391865,Approved,FinancialRisk
T0000283,U00338,M00075,D00193,IP00529,16154.73,2023-10-27T11:47:43.391873,Approved,FinancialRisk
T0000284,U00725,M00010,D00314,IP00346,14173.19,2024-04-19T11:47:43.391880,Declined,FinancialRisk
T0000285,U00541,M00002,D00336,IP00450,5366.02,2024-04-30T11:47:43.391887,Approved,FinancialRisk
T0000286,U00276,M00089,D00052,IP00406,5411.12,2024-03-24T11:47:43.391895,Approved,FinancialRisk
T0000287,U00047,M00000,D00140,IP00710,17916.87,2024-09-27T11:47:43.391904,Declined,FinancialRisk
T0000288,U00531,M00049,D00415,IP00224,19053.18,2024-04-12T11:47:43.391911,Approved,FinancialRisk
T0000289,U00083,M00095,D00194,IP00489,19903.01,2024-04-20T11:47:43.391921,Approved,FinancialRisk
T0000290,U00790,M00065,D00081,IP00799,13805.24,2024-05-14T11:47:43.391928,Approved,FinancialRisk
T0000291,U00978,M00012,D00364,IP00691,17255.7,2024-09-05T11:47:43.391936,Approved,FinancialRisk
T0000292,U00597,M00010,D00385,IP00839,18248.02,2024-06-29T11:47:43.391943,Approved,FinancialRisk
T0000293,U00287,M00059,D00114,IP00320,13124.57,2024-02-19T11:47:43.391951,Approved,FinancialRisk
T0000294,U00638,M00063,D00460,IP00865,421.63,2024-05-27T11:47:43.391958,Approved,FinancialRisk
T0000295,U00088,M00041,D00126,IP00720,12387.03,2024-07-09T11:47:43.391965,Approved,FinancialRisk
T0000296,U00639,M00069,D00469,IP00082,16970.95,2023-11-18T11:47:43.391973,Approved,FinancialRisk
T0000297,U00942,M00070,D00242,IP00964,18085.25,2024-06-01T11:47:43.391980,Declined,FinancialRisk
T0000298,U00358,M00010,D00170,IP00371,5216.93,2024-05-16T11:47:43.391988,Approved,FinancialRisk
T0000299,U00016,M00023,D00388,IP00455,14551.24,2024-08-09T11:47:43.391997,Approved,FinancialRisk
T0000300,U00191,M00096,D00191,IP00266,7679.53,2023-11-01T11:47:43.392004,Approved,FinancialRisk
T0000301,U00317,M00010,D00310,IP00679,5082.09,2023-10-21T11:47:43.392012,Approved,FinancialRisk
T0000302,U00106,M00091,D00476,IP00339,17491.36,2023-12-20T11:47:43.392019,Approved,FinancialRisk
T0000303,U00259,M00048,D00168,IP00689,16293.28,2024-01-16T11:47:43.392026,Approved,FinancialRisk
T0000304,U00929,M00050,D00227,IP00594,13729.22,2024-04-12T11:47:43.392034,Approved,FinancialRisk
T0000305,U00903,M00009,D00132,IP00659,839.69,2024-04-16T11:47:43.392041,Approved,FinancialRisk
T0000306,U00531,M00036,D00271,IP00232,5542.47,2024-05-08T11:47:43.392048,Approved,FinancialRisk
T0000307,U00539,M00018,D00436,IP00439,10424.76,2024-03-12T11:47:43.392058,Approved,FinancialRisk
T0000308,U00483,M00011,D00498,IP00173,5149.79,2023-10-30T11:47:43.392065,Approved,FinancialRisk
T0000309,U00782,M00076,D00307,IP00757,6262.07,2024-08-17T11:47:43.392074,Flagged,FinancialRisk
T0000310,U00106,M00060,D00220,IP00681,12510.98,2024-09-27T11:47:43.392085,Approved,FinancialRisk
T0000311,U00833,M00011,D00400,IP00302,17254.24,2024-03-30T11:47:43.392093,Approved,FinancialRisk
T0000312,U00737,M00007,D00483,IP00166,15261.2,2023-12-15T11:47:43.392101,Approved,FinancialRisk
T0000313,U00423,M00013,D00030,IP00133,5457.71,2024-02-17T11:47:43.392108,Approved,FinancialRisk
T0000314,U00245,M00053,D00428,IP00581,1220.84,2024-01-02T11:47:43.392115,Approved,FinancialRisk
T0000315,U00891,M00042,D00091,IP00780,15134.16,2024-08-13T11:47:43.392130,Approved,FinancialRisk
T0000316,U00033,M00013,D00042,IP00854,17377.22,2024-02-13T11:47:43.392137,Approved,FinancialRisk
T0000317,U00149,M00082,D00221,IP00991,2010.0,2024-02-28T11:47:43.392145,Approved,FinancialRisk
T0000318,U00326,M00025,D00194,IP00659,19906.87,2024-08-29T11:47:43.392152,Approved,FinancialRisk
T0000319,U00074,M00080,D00307,IP00355,12787.6,2024-03-26T11:47:43.392160,Approved,FinancialRisk
T0000320,U00446,M00063,D00001,IP00969,395.43,2024-06-26T11:47:43.392189,Approved,FinancialRisk
T0000321,U00537,M00013,D00308,IP00776,16187.97,2024-05-14T11:47:43.392196,Approved,FinancialRisk
T0000322,U00053,M00058,D00218,IP00087,19550.73,2023-12-01T11:47:43.392204,Approved,FinancialRisk
T0000323,U00082,M00025,D00155,IP00772,10063.9,2023-11-18T11:47:43.392211,Declined,FinancialRisk
T0000324,U00153,M00078,D00332,IP00333,8786.59,2024-02-27T11:47:43.392219,Approved,FinancialRisk
T0000325,U00715,M00061,D00200,IP00528,4785.52,2024-05-27T11:47:43.392235,Approved,FinancialRisk
T0000326,U00312,M00016,D00448,IP00331,15388.58,2024-09-06T11:47:43.392246,Approved,FinancialRisk
T0000327,U00585,M00057,D00309,IP00109,3047.58,2024-03-05T11:47:43.392253,Approved,FinancialRisk
T0000328,U00523,M00073,D00322,IP00173,16480.54,2024-03-05T11:47:43.392261,Declined,FinancialRisk
T0000329,U00100,M00076,D00160,IP00107,1014.98,2023-10-09T11:47:43.392271,Approved,FinancialRisk
T0000330,U00338,M00050,D00015,IP00682,13516.28,2024-05-08T11:47:43.392278,Approved,FinancialRisk
T0000331,U00780,M00078,D00170,IP00504,805.57,2024-06-12T11:47:43.392288,Approved,FinancialRisk
T0000332,U00410,M00058,D00408,IP00528,6897.86,2024-05-20T11:47:43.392295,Flagged,FinancialRisk
T0000333,U00977,M00032,D00054,IP00167,4687.65,2024-01-30T11:47:43.392303,Approved,FinancialRisk
T0000334,U00658,M00010,D00068,IP00615,11450.09,2024-02-19T11:47:43.392310,Approved,FinancialRisk
T0000335,U00703,M00096,D00377,IP00269,6937.22,2023-10-22T11:47:43.392318,Approved,FinancialRisk
T0000336,U00693,M00013,D00196,IP00888,18990.04,2023-12-01T11:47:43.392325,Approved,FinancialRisk
T0000337,U00458,M00024,D00226,IP00367,9084.18,2024-07-20T11:47:43.392333,Flagged,FinancialRisk
T0000338,U00730,M00098,D00373,IP00479,15575.09,2024-03-05T11:47:43.392340,Approved,FinancialRisk
T0000339,U00657,M00036,D00102,IP00799,3656.3,2024-05-14T11:47:43.392348,Approved,FinancialRisk
T0000340,U00785,M00099,D00442,IP00551,4280.62,2023-12-28T11:47:43.392355,Declined,FinancialRisk
T0000341,U00371,M00026,D00236,IP00304,15390.25,2024-02-24T11:47:43.392363,Flagged,FinancialRisk
T0000342,U00372,M00076,D00166,IP00177,2644.6,2023-12-11T11:47:43.392372,Approved,FinancialRisk
T0000343,U00807,M00025,D00018,IP00561,9647.15,2024-04-02T11:47:43.392380,Approved,FinancialRisk
T0000344,U00360,M00005,D00378,IP00176,19673.43,2023-10-25T11:47:43.392387,Approved,FinancialRisk
T0000345,U00214,M00071,D00093,IP00297,4438.36,2024-05-03T11:47:43.392395,Approved,FinancialRisk
T0000346,U00629,M00036,D00230,IP00327,3558.78,2024-04-20T11:47:43.392404,Approved,FinancialRisk
T0000347,U00036,M00094,D00103,IP00927,19462.13,2024-03-31T11:47:43.392411,Approved,FinancialRisk
T0000348,U00568,M00004,D00441,IP00157,3517.16,2024-08-22T11:47:43.392419,Declined,FinancialRisk
T0000349,U00094,M00077,D00087,IP00837,11226.68,2024-08-26T11:47:43.392426,Approved,FinancialRisk
T0000350,U00230,M00099,D00326,IP00964,12284.92,2024-01-14T11:47:43.392434,Approved,FinancialRisk
T0000351,U00252,M00032,D00132,IP00688,18400.31,2023-11-04T11:47:43.392441,Approved,FinancialRisk
T0000352,U00913,M00001,D00007,IP00851,14864.19,2024-05-21T11:47:43.392450,Approved,FinancialRisk
T0000353,U00087,M00000,D00128,IP00297,2281.45,2024-01-16T11:47:43.392459,Declined,FinancialRisk
T0000354,U00291,M00030,D00088,IP00650,17545.19,2023-11-30T11:47:43.392467,Approved,FinancialRisk
T0000355,U00312,M00077,D00028,IP00984,6246.32,2024-01-25T11:47:43.392475,Approved,FinancialRisk
T0000356,U00891,M00092,D00353,IP00460,775.97,2024-05-09T11:47:43.392482,Approved,FinancialRisk
T0000357,U00588,M00091,D00396,IP00700,1459.9,2023-11-14T11:47:43.392490,Approved,FinancialRisk
T0000358,U00768,M00017,D00356,IP00175,4694.46,2023-10-13T11:47:43.392497,Approved,FinancialRisk
T0000359,U00432,M00040,D00081,IP00502,14441.07,2023-11-10T11:47:43.392505,Approved,FinancialRisk
T0000360,U00939,M00056,D00240,IP00856,12871.76,2024-07-18T11:47:43.392512,Approved,FinancialRisk
T0000361,U00091,M00081,D00484,IP00431,2698.46,2023-10-22T11:47:43.392522,Approved,FinancialRisk
T0000362,U00416,M00089,D00300,IP00028,19506.03,2024-07-10T11:47:43.392529,Approved,FinancialRisk
T0000363,U00553,M00051,D00106,IP00570,18900.91,2024-08-28T11:47:43.392538,Approved,FinancialRisk
T0000364,U00037,M00036,D00039,IP00898,686.62,2024-05-26T11:47:43.392546,Approved,FinancialRisk
T0000365,U00305,M00092,D00169,IP00858,4701.62,2024-03-12T11:47:43.392555,Approved,FinancialRisk
T0000366,U00870,M00005,D00375,IP00915,16512.37,2024-07-07T11:47:43.392563,Declined,FinancialRisk
T0000367,U00275,M00037,D00076,IP00651,15270.39,2024-01-02T11:47:43.392570,Declined,FinancialRisk
T0000368,U00046,M00014,D00327,IP00268,5977.97,2024-06-20T11:47:43.392577,Approved,FinancialRisk
T0000369,U00517,M00062,D00265,IP00870,10593.67,2024-04-27T11:47:43.392585,Approved,FinancialRisk
T0000370,U00923,M00056,D00071,IP00118,16063.7,2023-11-05T11:47:43.392592,Approved,FinancialRisk
T0000371,U00199,M00015,D00337,IP00652,17237.34,2024-01-25T11:47:43.392600,Approved,FinancialRisk
T0000372,U00411,M00076,D00282,IP00140,16468.02,2023-11-29T11:47:43.392607,Approved,FinancialRisk
T0000373,U00059,M00090,D00015,IP00561,11758.73,2024-02-03T11:47:43.392615,Approved,FinancialRisk
T0000374,U00928,M00095,D00079,IP00403,6858.14,2024-02-09T11:47:43.392625,Declined,FinancialRisk
T0000375,U00212,M00021,D00491,IP00711,9696.44,2023-12-30T11:47:43.392632,Approved,FinancialRisk
T0000376,U00439,M00017,D00297,IP00636,3142.81,2024-08-04T11:47:43.392639,Approved,FinancialRisk
T0000377,U00638,M00024,D00190,IP00191,19435.36,2024-03-01T11:47:43.392647,Approved,FinancialRisk
T0000378,U00109,M00062,D00130,IP00556,2077.78,2024-06-28T11:47:43.392654,Approved,FinancialRisk
T0000379,U00034,M00077,D00064,IP00526,1300.49,2024-06-29T11:47:43.392661,Approved,FinancialRisk
T0000380,U00651,M00037,D00112,IP00886,6069.85,2024-02-12T11:47:43.392669,Approved,FinancialRisk
T0000381,U00205,M00002,D00034,IP00267,11556.95,2024-03-24T11:47:43.392676,Approved,FinancialRisk
T0000382,U00141,M00055,D00062,IP00273,2241.26,2024-08-31T11:47:43.392683,Declined,FinancialRisk
T0000383,U00158,M00027,D00018,IP00182,19428.39,2024-05-31T11:47:43.392691,Approved,FinancialRisk
T0000384,U00600,M00038,D00355,IP00967,14470.6,2024-08-22T11:47:43.392700,Flagged,FinancialRisk
T0000385,U00641,M00096,D00402,IP00595,11890.58,2024-08-01T11:47:43.392709,Approved,FinancialRisk
T0000386,U00006,M00036,D00037,IP00327,8761.1,2024-04-21T11:47:43.392716,Approved,FinancialRisk
T0000387,U00550,M00081,D00266,IP00434,19012.3,2024-04-15T11:47:43.392724,Approved,FinancialRisk
T0000388,U00969,M00089,D00264,IP00656,1588.85,2024-05-02T11:47:43.392731,Approved,FinancialRisk
T0000389,U00707,M00046,D00093,IP00659,15890.84,2024-01-13T11:47:43.392738,Approved,FinancialRisk
T0000390,U00595,M00016,D00184,IP00255,15827.2,2024-02-16T11:47:43.392746,Approved,FinancialRisk
T0000391,U00926,M00062,D00346,IP00134,2768.03,2023-12-16T11:47:43.392753,Approved,FinancialRisk
T0000392,U00102,M00078,D00400,IP00280,5620.46,2024-09-24T11:47:43.392761,Approved,FinancialRisk
T0000393,U00071,M00073,D00286,IP00295,10768.68,2023-11-06T11:47:43.392768,Approved,FinancialRisk
T0000394,U00384,M00074,D00006,IP00133,19070.12,2024-09-02T11:47:43.392775,Flagged,FinancialRisk
T0000395,U00755,M00058,D00362,IP00775,6837.6,2023-12-08T11:47:43.392785,Approved,FinancialRisk
T0000396,U00337,M00091,D00330,IP00764,2483.73,2024-02-17T11:47:43.392793,Approved,FinancialRisk
T0000397,U00862,M00066,D00278,IP00356,2848.84,2024-02-01T11:47:43.392800,Declined,FinancialRisk
T0000398,U00726,M00009,D00119,IP00651,15734.99,2024-07-16T11:47:43.392807,Approved,FinancialRisk
T0000399,U00103,M00015,D00453,IP00914,6602.01,2024-05-31T11:47:43.392815,Approved,FinancialRisk
T0000400,U00921,M00030,D00110,IP00539,11982.51,2024-07-19T11:47:43.392822,Declined,FinancialRisk
T0000401,U00369,M00076,D00168,IP00197,3358.51,2023-11-10T11:47:43.392830,Declined,FinancialRisk
T0000402,U00727,M00034,D00303,IP00328,11396.1,2024-02-10T11:47:43.392837,Flagged,FinancialRisk
T0000403,U00647,M00029,D00105,IP00099,2390.44,2024-09-23T11:47:43.392844,Approved,FinancialRisk
T0000404,U00463,M00005,D00216,IP00186,4501.68,2024-06-07T11:47:43.392854,Approved,FinancialRisk
T0000405,U00376,M00069,D00356,IP00235,9645.69,2024-04-12T11:47:43.392863,Declined,FinancialRisk
T0000406,U00071,M00046,D00434,IP00738,5588.16,2024-05-06T11:47:43.392871,Approved,FinancialRisk
T0000407,U00109,M00011,D00137,IP00679,212.65,2023-12-23T11:47:43.392879,Approved,FinancialRisk
T0000408,U00870,M00031,D00261,IP00259,6973.62,2024-05-13T11:47:43.392886,Approved,FinancialRisk
T0000409,U00541,M00026,D00496,IP00763,3114.83,2024-07-09T11:47:43.392893,Approved,FinancialRisk
T0000410,U00311,M00057,D00160,IP00233,5271.52,2024-03-06T11:47:43.392901,Approved,FinancialRisk
T0000411,U00270,M00081,D00192,IP00031,17260.53,2024-06-23T11:47:43.392908,Approved,FinancialRisk
T0000412,U00589,M00079,D00015,IP00623,9587.76,2024-03-07T11:47:43.392916,Approved,FinancialRisk
T0000413,U00485,M00098,D00227,IP00873,6387.24,2023-11-05T11:47:43.392926,Declined,FinancialRisk
T0000414,U00652,M00034,D00354,IP00392,10468.37,2024-04-17T11:47:43.392934,Approved,FinancialRisk
T0000415,U00950,M00048,D00118,IP00386,1326.35,2024-04-17T11:47:43.392942,Approved,FinancialRisk
T0000416,U00209,M00031,D00458,IP00053,575.44,2024-05-14T11:47:43.392951,Approved,FinancialRisk
T0000417,U00969,M00039,D00381,IP00113,27.65,2023-11-29T11:47:43.392959,Flagged,FinancialRisk
T0000418,U00602,M00053,D00463,IP00843,642.88,2024-03-18T11:47:43.392967,Approved,FinancialRisk
T0000419,U00308,M00030,D00376,IP00193,15288.26,2024-05-22T11:47:43.392974,Declined,FinancialRisk
T0000420,U00610,M00006,D00007,IP00880,9283.73,2023-10-26T11:47:43.392981,Approved,FinancialRisk
T0000421,U00780,M00080,D00209,IP00147,8622.69,2024-03-08T11:47:43.392989,Approved,FinancialRisk
T0000422,U00412,M00034,D00404,IP00828,8959.97,2024-04-20T11:47:43.392996,Approved,FinancialRisk
T0000423,U00346,M00080,D00135,IP00473,19845.85,2024-06-26T11:47:43.393003,Approved,FinancialRisk
T0000424,U00820,M00094,D00223,IP00493,19506.54,2024-03-05T11:47:43.393013,Declined,FinancialRisk
T0000425,U00469,M00012,D00489,IP00229,11780.13,2023-11-07T11:47:43.393020,Flagged,FinancialRisk
T0000426,U00589,M00019,D00286,IP00033,5528.78,2023-12-22T11:47:43.393028,Approved,FinancialRisk
T0000427,U00434,M00077,D00309,IP00280,9445.31,2023-12-30T11:47:43.393037,Approved,FinancialRisk
T0000428,U00195,M00040,D00439,IP00358,6187.27,2024-08-04T11:47:43.393045,Approved,FinancialRisk
T0000429,U00741,M00066,D00318,IP00960,3056.49,2023-11-09T11:47:43.393052,Approved,FinancialRisk
T0000430,U00341,M00045,D00053,IP00530,3115.73,2024-08-10T11:47:43.393059,Declined,FinancialRisk
T0000431,U00364,M00035,D00107,IP00361,7516.38,2024-08-21T11:47:43.393066,Approved,FinancialRisk
T0000432,U00796,M00075,D00052,IP00544,1151.35,2024-03-30T11:47:43.393074,Approved,FinancialRisk
T0000433,U00085,M00012,D00132,IP00804,6339.21,2023-11-06T11:47:43.393081,Approved,FinancialRisk
T0000434,U00820,M00005,D00367,IP00293,5254.75,2023-12-16T11:47:43.393089,Approved,FinancialRisk
T0000435,U00077,M00012,D00030,IP00445,2413.5,2024-09-10T11:47:43.393096,Approved,FinancialRisk
T0000436,U00484,M00069,D00274,IP00885,14003.22,2024-07-11T11:47:43.393103,Approved,FinancialRisk
T0000437,U00997,M00014,D00360,IP00386,5013.03,2024-03-04T11:47:43.393113,Approved,FinancialRisk
T0000438,U00811,M00094,D00242,IP00232,12671.31,2024-05-20T11:47:43.393120,Approved,FinancialRisk
T0000439,U00467,M00081,D00128,IP00308,153.04,2023-12-15T11:47:43.393128,Approved,FinancialRisk
T0000440,U00747,M00080,D00232,IP00750,8417.85,2024-05-25T11:47:43.393135,Approved,FinancialRisk
T0000441,U00426,M00093,D00044,IP00301,10507.58,2024-09-07T11:47:43.393142,Approved,FinancialRisk
T0000442,U00224,M00014,D00236,IP00307,4683.02,2024-06-03T11:47:43.393150,Declined,FinancialRisk
T0000443,U00311,M00053,D00294,IP00313,2860.35,2023-10-06T11:47:43.393159,Approved,FinancialRisk
T0000444,U00908,M00036,D00027,IP00583,2995.94,2024-01-09T11:47:43.393166,Declined,FinancialRisk
T0000445,U00063,M00038,D00021,IP00177,4335.42,2023-12-04T11:47:43.393173,Declined,FinancialRisk
T0000446,U00332,M00045,D00428,IP00617,14184.45,2024-07-22T11:47:43.393181,Approved,FinancialRisk
T0000447,U00888,M00023,D00083,IP00181,17081.34,2023-11-17T11:47:43.393188,Approved,FinancialRisk
T0000448,U00941,M00094,D00017,IP00740,15735.08,2024-02-09T11:47:43.393197,Flagged,FinancialRisk
T0000449,U00601,M00018,D00034,IP00616,15641.76,2024-09-13T11:47:43.393204,Approved,FinancialRisk
T0000450,U00389,M00031,D00293,IP00817,2424.27,2024-05-22T11:47:43.393214,Approved,FinancialRisk
T0000451,U00965,M00073,D00136,IP00345,16654.98,2024-01-21T11:47:43.393222,Approved,FinancialRisk
T0000452,U00008,M00083,D00186,IP00048,8058.89,2024-07-28T11:47:43.393229,Approved,FinancialRisk
T0000453,U00358,M00050,D00158,IP00277,11620.78,2024-07-17T11:47:43.393236,Declined,FinancialRisk
T0000454,U00377,M00015,D00351,IP00975,17248.39,2023-10-12T11:47:43.393243,Approved,FinancialRisk
T0000455,U00433,M00033,D00075,IP00753,12582.33,2024-02-11T11:47:43.393251,Declined,FinancialRisk
T0000456,U00961,M00028,D00098,IP00057,9270.07,2024-04-19T11:47:43.393258,Approved,FinancialRisk
T0000457,U00043,M00040,D00445,IP00553,15314.78,2023-10-11T11:47:43.393266,Declined,FinancialRisk
T0000458,U00161,M00070,D00171,IP00571,14647.08,2024-05-25T11:47:43.393273,Approved,FinancialRisk
T0000459,U00765,M00053,D00324,IP00260,6312.54,2024-09-09T11:47:43.393282,Approved,FinancialRisk
T0000460,U00898,M00034,D00345,IP00971,9772.9,2023-10-15T11:47:43.393290,Declined,FinancialRisk
T0000461,U00329,M00083,D00344,IP00822,8201.65,2023-11-21T11:47:43.393297,Approved,FinancialRisk
